id,date,NH4,BSK5,Suspended,O2,NO3,NO2,SO4,PO4,CL,year,month
14,2001-06-05,1.14,4.0,18.0,7.0,0.67,0.05,23.7,0.18,19.8,2001,6
14,2001-07-03,0.08,2.0,9.0,3.7,1.6,0.01,38.6,0.43,20.9,2001,7
14,2001-08-06,0.21,2.8,11.0,5.9,3.38,0.04,25.4,0.56,15.8,2001,8
14,2001-09-06,0.07,3.6,8.0,7.4,2.3,0.36,24.7,0.3,22.7,2001,9
14,2001-10-15,0.31,5.5,10.0,10.8,1.8,0.04,28.0,0.0,26.3,2001,10
14,2001-11-15,0.24,7.1,12.0,16.4,2.3,0.03,27.7,0.04,28.1,2001,11
14,2001-12-11,0.12,7.1,8.0,12.4,2.5,0.06,24.4,0.023,28.9,2001,12
14,2002-01-15,0.7,4.9,12.0,5.6,9.4,0.04,24.1,0.27,34.2,2002,1
14,2002-02-05,0.92,4.7,13.0,11.2,8.5,0.34,34.4,0.44,50.9,2002,2
14,2002-03-13,0.33,5.4,19.0,15.8,1.7,0.03,34.9,0.05,29.8,2002,3
14,2002-04-09,0.01,5.7,6.0,13.0,2.8,0.14,37.8,0.07,26.8,2002,4
14,2002-05-14,0.2,5.1,5.0,5.6,2.8,0.11,39.5,0.25,22.7,2002,5
14,2002-06-06,0.2,4.2,19.0,6.5,1.4,0.13,21.5,0.3,26.0,2002,6
14,2002-07-16,0.22,11.7,8.0,11.9,1.2,0.04,12.3,0.48,26.3,2002,7
14,2002-08-13,0.82,4.7,20.0,6.0,2.2,0.14,20.79,0.49,21.9,2002,8
14,2002-09-11,0.28,11.1,26.0,6.0,1.1,0.11,18.5,0.58,27.2,2002,9
14,2002-10-01,0.25,5.1,11.0,7.6,1.8,0.07,16.7,0.22,228.0,2002,10
14,2002-11-13,0.5,2.7,9.0,6.9,2.9,0.01,26.2,0.32,24.9,2002,11
14,2002-12-05,0.51,3.4,8.0,10.7,1.2,0.09,24.4,0.54,33.3,2002,12
14,2003-01-22,0.38,2.9,12.0,8.8,3.7,0.12,44.5,0.31,28.1,2003,1
14,2003-02-20,0.44,3.5,13.0,9.1,6.4,0.2,22.7,0.92,29.8,2003,2
14,2003-03-25,0.93,3.0,19.0,17.9,4.5,0.29,25.3,0.28,12.8,2003,3
14,2003-04-16,0.14,6.2,14.0,13.9,1.9,0.17,22.7,0.4,22.5,2003,4
14,2003-05-13,0.1,5.4,11.0,1.9,1.2,0.16,33.3,0.003,16.2,2003,5
14,2003-06-12,0.29,6.3,13.0,6.2,1.8,0.25,20.7,0.15,14.4,2003,6
14,2003-07-03,0.2,5.4,12.0,7.7,0.3,0.04,18.6,0.18,19.4,2003,7
14,2003-08-04,0.12,3.5,13.0,7.1,1.8,0.11,16.3,0.32,21.7,2003,8
14,2003-09-03,0.24,5.8,11.0,8.8,0.5,0.17,27.6,0.3,25.5,2003,9
14,2003-10-02,0.48,2.3,8.0,10.2,1.2,0.08,17.0,0.28,22.9,2003,10
14,2003-11-11,0.09,1.3,10.0,9.6,2.4,0.13,36.6,0.12,21.1,2003,11
14,2003-12-09,0.17,2.3,12.0,12.4,4.8,0.09,27.5,0.1,28.2,2003,12
14,2004-01-13,0.18,1.4,11.0,8.1,6.1,0.09,52.6,0.07,29.9,2004,1
14,2004-02-10,0.82,1.2,13.0,6.5,3.0,0.28,54.2,0.21,27.3,2004,2
14,2004-03-10,0.36,2.3,9.0,15.4,8.2,0.11,50.7,0.12,29.5,2004,3
14,2004-04-15,0.08,9.6,9.0,19.1,0.1,0.04,54.5,0.03,23.2,2004,4
14,2004-05-13,0.3,1.7,10.0,7.7,1.0,0.06,33.6,0.24,25.0,2004,5
14,2004-06-08,0.41,4.1,10.0,7.8,0.29,0.03,32.6,0.06,30.0,2004,6
14,2004-07-07,0.29,8.1,15.0,5.9,2.63,0.06,25.1,0.37,26.8,2004,7
14,2004-08-30,0.16,5.7,16.0,6.2,3.6,0.12,30.1,0.46,23.8,2004,8
14,2004-09-09,0.69,3.3,18.0,7.8,1.7,0.05,30.0,0.21,28.4,2004,9
14,2004-10-14,0.3,8.7,17.0,13.4,1.2,0.06,23.5,0.21,24.7,2004,10
14,2004-11-09,0.11,2.8,16.0,7.5,6.5,0.02,43.8,0.15,26.5,2004,11
14,2004-12-07,0.91,3.6,13.0,5.6,5.0,0.08,38.6,0.11,30.0,2004,12
14,2005-01-26,0.24,3.6,9.0,15.6,5.3,0.14,40.0,0.09,30.9,2005,1
14,2005-02-22,0.3,5.02,11.0,16.8,3.3,0.1,29.7,0.09,30.0,2005,2
14,2005-03-17,1.53,11.7,9.0,15.6,6.7,0.13,29.2,0.82,31.4,2005,3
14,2005-04-05,0.73,4.1,10.0,7.4,3.5,0.05,32.3,0.05,22.6,2005,4
14,2005-05-12,2.68,5.3,7.0,8.7,2.2,0.13,42.9,0.05,20.8,2005,5
14,2005-06-09,0.69,5.9,13.0,8.7,1.9,0.12,24.6,0.18,19.9,2005,6
14,2005-07-04,0.5,4.7,9.0,5.6,0.4,0.08,25.5,0.11,20.9,2005,7
14,2005-08-25,0.54,4.7,9.0,5.9,1.0,0.08,25.4,0.03,22.9,2005,8
14,2005-09-27,0.86,3.3,11.0,7.4,1.4,0.09,28.9,0.12,28.7,2005,9
14,2005-10-24,0.35,5.0,10.0,9.9,1.9,0.15,41.2,0.25,23.5,2005,10
14,2005-11-28,0.61,4.2,16.0,7.4,1.9,0.08,44.5,0.13,24.6,2005,11
14,2005-12-13,0.22,6.5,12.0,10.6,6.5,0.08,19.8,0.14,24.4,2005,12
14,2006-01-17,0.37,4.2,12.0,13.3,5.9,0.08,28.6,0.03,28.8,2006,1
14,2006-02-13,0.7,3.1,10.0,10.2,5.2,0.04,40.2,0.08,32.4,2006,2
14,2006-03-20,0.91,1.9,10.0,12.3,6.7,0.28,33.7,0.27,29.8,2006,3
14,2006-04-11,0.96,2.2,8.0,13.3,6.5,0.25,31.5,0.28,27.9,2006,4
14,2006-05-16,0.72,4.7,21.0,9.4,0.5,0.14,24.4,0.37,28.0,2006,5
14,2006-06-06,0.19,3.8,16.0,9.4,2.6,0.07,38.0,0.24,19.2,2006,6
14,2006-07-11,0.13,3.6,11.0,5.2,0.6,0.07,41.2,0.09,21.0,2006,7
14,2006-08-07,0.32,8.8,14.0,5.9,0.1,0.06,26.2,0.22,22.4,2006,8
14,2006-09-20,0.38,4.5,11.0,5.9,1.8,0.02,31.5,0.27,23.6,2006,9
14,2006-10-23,0.5,6.1,8.0,12.8,1.3,0.03,28.2,0.29,28.0,2006,10
14,2006-11-20,0.017,6.0,8.0,17.7,1.7,0.02,41.9,0.21,25.4,2006,11
14,2006-12-11,0.08,5.3,6.0,8.3,3.6,0.03,27.1,0.07,28.9,2006,12
14,2007-01-17,0.19,2.1,10.0,8.4,5.1,0.06,22.9,0.05,27.1,2007,1
14,2007-02-19,0.36,4.6,10.0,10.1,6.0,0.03,37.0,0.15,29.8,2007,2
14,2007-03-13,0.11,3.5,7.0,10.1,5.1,0.14,37.4,0.12,22.4,2007,3
14,2007-04-17,0.24,4.6,7.0,9.1,4.0,0.18,29.3,0.16,25.4,2007,4
14,2007-05-22,0.54,4.8,10.0,6.7,0.8,0.02,32.3,0.13,33.3,2007,5
14,2007-06-19,0.32,7.4,8.0,5.5,1.2,0.16,22.4,0.76,29.4,2007,6
14,2007-07-10,0.35,4.5,11.0,8.8,0.46,0.14,28.6,0.54,25.4,2007,7
14,2007-08-14,0.86,9.2,8.0,3.0,3.0,0.015,23.6,0.24,27.0,2007,8
14,2007-09-05,0.42,12.1,11.0,9.5,0.4,0.02,15.8,0.85,25.8,2007,9
14,2007-10-11,0.21,5.6,12.0,8.3,0.8,0.05,25.6,0.23,24.4,2007,10
14,2007-11-13,0.26,8.0,12.0,11.3,1.4,0.02,21.4,0.03,26.1,2007,11
14,2007-12-11,0.96,1.6,10.5,6.4,4.3,0.11,14.6,0.084,27.8,2007,12
14,2008-01-15,1.04,1.8,11.3,6.1,4.1,0.07,22.8,0.89,30.7,2008,1
14,2008-02-08,0.84,5.8,9.0,10.7,3.6,0.08,44.7,0.07,28.1,2008,2
14,2008-03-12,0.28,4.0,8.0,7.89,1.1,0.034,33.9,0.06,26.3,2008,3
14,2008-04-02,0.17,1.6,3.5,9.5,2.7,0.053,37.5,0.1,23.7,2008,4
14,2008-05-06,0.34,2.05,8.5,5.0,0.77,0.038,39.3,0.73,24.2,2008,5
14,2008-06-04,0.34,4.42,7.0,5.7,1.34,0.058,23.7,0.21,18.4,2008,6
14,2008-07-02,0.34,3.0,11.0,7.57,1.34,0.058,14.3,0.44,19.8,2008,7
14,2008-08-07,0.35,3.82,32.8,4.73,0.57,0.031,2.3,0.82,22.9,2008,8
14,2008-09-03,0.36,3.12,14.0,7.5,0.67,0.32,22.2,0.5,24.7,2008,9
14,2008-10-08,0.32,11.5,13.0,6.5,0.18,0.014,26.6,0.06,19.4,2008,10
14,2008-11-14,0.25,3.3,10.0,7.8,1.2,0.043,45.7,0.27,22.9,2008,11
14,2008-12-02,0.36,2.74,9.0,6.9,3.92,0.015,40.4,0.07,22.9,2008,12
14,2009-01-12,0.86,3.9,10.0,8.6,9.26,0.07,44.5,0.085,28.1,2009,1
14,2009-02-03,0.49,1.52,14.0,8.2,6.2,0.028,47.8,0.09,25.9,2009,2
14,2009-03-11,0.19,7.0,12.0,10.7,7.89,0.037,62.2,0.12,26.8,2009,3
14,2009-04-07,0.2,3.1,8.0,7.8,0.06,0.031,53.1,0.041,25.9,2009,4
14,2009-05-07,0.27,9.4,8.0,8.3,0.39,0.035,29.6,0.2,20.9,2009,5
14,2009-06-10,0.22,6.04,9.0,11.04,0.12,0.042,31.8,0.38,20.9,2009,6
14,2009-07-07,0.31,3.6,12.0,4.2,3.01,0.018,27.3,0.34,21.9,2009,7
14,2009-08-10,0.42,7.26,7.0,7.5,1.02,0.034,15.4,0.25,22.6,2009,8
14,2009-09-01,0.36,5.32,7.0,6.9,0.92,0.51,22.2,0.53,22.6,2009,9
14,2009-10-08,0.41,7.8,9.0,9.0,1.06,0.009,26.4,0.302,31.8,2009,10
14,2009-11-03,0.28,2.09,7.0,8.9,2.03,0.036,35.4,0.099,30.1,2009,11
14,2009-12-08,0.13,4.34,5.0,9.6,6.09,0.018,22.9,0.25,23.2,2009,12
14,2010-01-15,0.3,4.0,12.0,7.7,7.33,0.053,57.6,0.209,29.5,2010,1
14,2010-02-04,1.09,2.0,9.0,5.9,8.4,0.065,51.0,0.162,29.0,2010,2
14,2010-03-16,0.43,5.3,8.0,10.8,9.1,0.032,48.1,0.089,27.8,2010,3
14,2010-04-12,0.22,4.7,6.0,9.9,2.29,0.031,26.4,0.091,21.7,2010,4
14,2010-05-12,0.28,2.0,6.0,4.3,1.54,0.075,31.7,0.18,21.7,2010,5
14,2010-06-08,0.4,5.04,9.0,4.3,0.64,0.016,34.5,0.28,20.0,2010,6
14,2010-07-13,0.48,4.32,12.0,9.5,1.8,0.022,26.6,0.32,20.0,2010,7
14,2010-08-03,0.48,8.66,7.0,3.9,1.32,0.022,11.2,0.5,21.7,2010,8
14,2010-09-06,0.33,3.89,12.0,6.7,0.55,0.037,16.4,0.41,22.7,2010,9
14,2010-10-14,0.5,4.2,5.0,8.6,1.19,0.034,37.4,0.075,26.3,2010,10
14,2010-11-16,0.24,9.8,14.0,11.2,0.044,0.23,43.4,0.024,27.5,2010,11
14,2010-12-01,0.66,4.5,14.0,9.6,2.1,0.37,50.0,0.116,87.4,2010,12
14,2011-01-11,0.6,4.5,10.0,10.2,5.75,0.11,65.5,0.09,30.2,2011,1
14,2011-02-01,0.97,5.0,11.0,11.7,6.8,0.07,73.2,0.28,30.7,2011,2
14,2011-03-11,1.22,1.6,8.0,13.7,7.8,0.07,74.5,0.41,22.1,2011,3
14,2011-04-05,0.08,2.5,10.0,8.8,2.9,0.04,63.1,0.12,25.5,2011,4
14,2011-05-11,0.096,4.5,12.0,9.1,0.82,0.03,60.0,0.174,22.9,2011,5
14,2011-06-06,0.24,2.0,13.0,8.8,0.235,0.028,42.9,0.31,22.9,2011,6
14,2011-07-04,0.28,7.5,12.0,11.9,0.23,0.018,52.4,0.16,24.6,2011,7
14,2011-08-02,0.31,6.0,12.0,5.2,0.76,0.12,24.8,0.4,22.9,2011,8
14,2011-09-08,0.21,4.8,16.0,9.1,0.27,0.028,24.1,0.22,27.3,2011,9
14,2011-10-10,0.57,4.1,6.0,7.2,0.93,0.048,12.8,0.02,31.7,2011,10
14,2011-11-08,0.53,4.7,9.0,9.4,1.69,0.049,20.8,0.044,33.4,2011,11
14,2011-11-10,0.053,7.1,9.0,8.8,1.69,0.49,20.8,0.44,33.4,2011,11
14,2011-12-05,0.51,4.7,9.0,9.4,1.64,0.081,41.3,0.054,33.4,2011,12
14,2012-01-11,0.25,8.2,11.0,12.7,3.7,0.043,33.6,0.17,30.8,2012,1
14,2012-02-14,1.3,3.15,6.0,7.4,4.2,0.34,37.3,0.63,36.1,2012,2
14,2012-03-12,1.4,3.4,7.0,9.1,5.1,0.081,30.1,1.0,33.5,2012,3
14,2012-04-05,0.19,15.1,6.0,15.4,0.0,0.017,31.7,0.04,31.7,2012,4
14,2012-05-15,0.17,3.1,7.0,9.3,1.8,0.092,44.3,0.17,37.5,2012,5
14,2012-06-06,0.16,7.6,7.0,5.9,3.2,0.047,40.3,0.22,39.6,2012,6
14,2012-07-04,0.19,6.6,9.0,11.1,0.87,0.036,10.9,0.21,35.2,2012,7
14,2012-08-08,0.7,6.3,16.0,6.4,0.77,0.037,30.9,0.21,24.6,2012,8
14,2012-09-04,0.57,4.7,9.0,5.9,0.8,0.029,37.2,0.3,26.4,2012,9
14,2012-10-08,0.1,6.0,5.0,6.8,2.98,0.05,38.0,0.26,28.3,2012,10
14,2012-11-06,0.34,10.0,12.0,12.1,0.36,0.16,38.7,0.17,31.7,2012,11
14,2012-12-13,0.3,3.4,8.0,10.85,0.5,0.66,36.84,0.11,28.2,2012,12
14,2013-01-25,0.27,4.0,7.0,7.3,3.99,0.059,46.57,0.11,38.1,2013,1
14,2013-02-20,1.09,6.7,9.0,13.8,9.68,0.57,41.3,0.46,49.0,2013,2
14,2013-03-19,0.1,9.1,8.0,15.5,10.9,0.13,25.3,0.31,24.9,2013,3
14,2013-04-04,0.11,1.7,7.0,7.75,13.1,0.13,26.3,0.3,24.9,2013,4
14,2013-05-15,0.12,3.72,12.0,6.97,10.1,0.11,24.3,0.09,21.2,2013,5
14,2013-06-11,0.076,5.55,12.0,5.43,1.9,0.04,38.3,0.18,16.5,2013,6
14,2013-07-09,0.091,2.5,9.0,6.7,0.54,0.034,37.4,0.19,21.4,2013,7
14,2013-08-07,0.19,1.9,7.0,15.8,0.8,0.014,31.72,0.42,19.08,2013,8
14,2013-09-11,0.16,6.3,10.0,15.3,0.96,0.04,33.3,0.39,21.2,2013,9
14,2013-10-08,0.16,5.6,9.0,7.8,1.55,0.08,35.29,0.38,23.9,2013,10
14,2013-11-05,0.14,3.5,6.0,7.6,0.93,0.041,37.45,0.26,26.1,2013,11
14,2013-12-03,0.2,1.3,4.0,7.0,1.49,0.07,31.79,0.13,24.8,2013,12
14,2014-01-09,0.1,4.0,4.0,9.8,6.83,0.04,35.83,0.2,33.3,2014,1
14,2014-02-04,0.16,2.25,5.0,6.9,6.82,0.034,41.08,0.06,29.9,2014,2
14,2014-03-12,0.1,8.9,9.0,6.1,5.5,0.21,23.7,0.25,18.7,2014,3
14,2014-04-09,0.12,7.1,4.0,9.0,3.42,0.02,28.29,0.03,23.9,2014,4
14,2014-04-29,0.14,9.0,6.0,8.25,2.2,0.03,22.6,0.02,23.9,2014,4
14,2014-06-11,0.09,10.3,8.0,6.86,1.3,0.04,38.66,0.21,23.87,2014,6
14,2014-07-08,0.04,8.2,5.0,7.48,0.17,0.01,24.78,0.18,23.0,2014,7
14,2014-08-12,0.2,8.2,6.0,3.74,9.1,0.11,19.3,0.26,54.2,2014,8
14,2014-09-02,0.19,6.4,14.6,7.01,15.3,0.04,25.7,0.11,32.9,2014,9
14,2014-10-15,0.29,5.6,4.0,5.6,0.2,0.02,30.3,0.15,26.4,2014,10
14,2014-11-26,0.14,7.7,11.0,13.0,0.27,0.04,37.58,0.24,24.8,2014,11
14,2014-12-15,0.13,3.4,10.0,7.8,0.65,0.07,32.46,0.13,30.5,2014,12
14,2015-01-28,0.16,3.0,8.0,8.1,1.3,0.05,34.2,0.24,32.5,2015,1
14,2015-02-27,0.17,4.2,12.0,7.01,1.2,0.04,25.59,0.19,28.08,2015,2
14,2015-03-25,0.15,8.9,13.0,16.8,0.22,0.09,24.3,0.03,36.8,2015,3
14,2015-04-15,0.16,4.5,7.0,9.97,1.9,0.1,23.71,0.04,28.08,2015,4
14,2015-05-13,0.15,11.5,6.0,8.88,12.23,0.11,24.78,0.28,29.83,2015,5
14,2015-06-09,0.09,9.4,10.0,5.15,2.3,0.04,41.75,0.24,21.94,2015,6
14,2015-07-09,0.07,8.2,7.0,6.7,1.3,0.07,30.5,0.16,35.1,2015,7
14,2015-08-11,0.38,6.5,22.0,4.2,4.2,0.1,41.9,0.33,27.73,2015,8
14,2015-09-10,0.2,6.4,22.0,7.2,0.14,0.01,37.2,0.26,39.1,2015,9
14,2015-10-06,0.27,4.5,14.0,7.3,1.2,0.03,27.8,0.33,35.1,2015,10
14,2015-11-04,0.18,2.9,20.0,5.8,0.6,0.04,40.3,0.02,38.6,2015,11
14,2015-12-08,0.18,5.6,15.0,10.9,2.6,0.056,39.3,0.07,39.3,2015,12
14,2016-01-27,0.7,3.1,6.0,8.8,8.2,0.06,36.2,0.68,53.52,2016,1
14,2016-02-01,0.71,3.2,12.0,9.0,9.7,0.06,36.6,0.71,57.0,2016,2
14,2016-03-22,0.1,6.2,11.0,11.3,0.17,0.024,37.4,0.12,39.9,2016,3
14,2016-04-21,0.27,5.7,11.0,9.1,0.53,0.012,46.2,0.17,26.7,2016,4
14,2016-05-05,0.29,6.8,8.0,7.05,1.2,0.05,44.2,0.16,36.9,2016,5
14,2016-06-08,0.28,1.6,8.0,6.6,0.38,0.18,76.0,0.92,47.4,2016,6
14,2016-07-05,0.24,3.0,14.0,10.4,3.3,0.1,31.9,0.47,38.6,2016,7
14,2016-08-25,0.15,7.0,20.0,7.8,0.24,0.03,29.1,0.77,41.2,2016,8
14,2016-09-13,0.18,6.4,20.0,17.5,0.24,0.04,37.0,0.18,35.1,2016,9
14,2016-10-25,0.17,3.8,12.0,8.3,0.84,0.03,25.9,0.07,34.2,2016,10
14,2016-11-22,0.25,7.6,12.0,7.2,2.9,0.05,56.0,0.64,33.0,2016,11
14,2016-12-20,1.46,1.8,10.0,8.8,5.6,0.07,66.3,0.76,34.1,2016,12
14,2017-01-18,1.42,4.7,7.0,7.8,5.2,0.06,43.1,0.71,39.3,2017,1
14,2017-02-17,1.62,4.4,6.0,9.7,7.4,0.08,45.0,0.72,43.2,2017,2
14,2017-03-22,0.15,3.8,14.0,6.4,7.9,0.17,34.0,0.06,44.6,2017,3
14,2017-04-19,0.16,7.2,7.0,7.2,0.37,0.07,43.6,0.25,23.6,2017,4
14,2017-05-16,0.15,10.7,10.0,14.1,1.4,0.05,37.8,0.26,38.5,2017,5
14,2017-06-21,0.22,3.16,12.0,9.7,0.22,0.08,61.0,0.57,27.9,2017,6
14,2017-07-06,0.17,4.2,13.0,4.5,0.29,0.013,52.7,1.21,64.7,2017,7
14,2017-07-26,0.31,5.12,18.0,7.2,0.13,0.037,50.7,1.05,40.2,2017,7
14,2017-08-18,0.32,3.9,20.0,8.1,1.5,0.016,50.3,1.02,79.8,2017,8
14,2017-09-06,0.24,3.5,17.0,6.9,1.7,0.009,53.2,0.39,37.2,2017,9
14,2017-10-18,0.16,6.4,15.0,8.6,0.07,0.03,48.3,0.044,31.9,2017,10
14,2017-11-23,0.28,1.9,10.0,6.04,1.1,0.033,29.3,0.044,28.4,2017,11
14,2017-12-12,0.29,5.0,15.0,7.7,1.0,0.033,63.7,0.038,33.7,2017,12
14,2018-01-17,0.21,6.5,11.0,11.8,2.77,0.032,37.1,0.23,45.9,2018,1
14,2018-02-13,0.81,7.0,19.0,13.05,4.16,0.084,51.9,0.34,41.7,2018,2
14,2018-03-13,1.65,3.75,15.0,9.5,3.12,0.072,35.5,0.71,31.0,2018,3
14,2018-04-17,0.37,4.3,13.0,9.8,0.02,0.079,61.9,0.0,28.9,2018,4
14,2018-05-15,0.64,4.6,13.0,8.6,1.5,0.28,44.2,0.53,32.3,2018,5
14,2018-06-06,0.12,6.8,19.0,5.2,0.0,0.02,32.9,1.8,44.2,2018,6
14,2018-07-04,0.23,4.2,9.0,10.7,0.29,0.17,50.5,1.57,48.9,2018,7
14,2018-08-21,0.39,3.0,20.0,7.9,0.21,0.045,36.9,0.62,37.8,2018,8
14,2018-09-17,0.25,7.9,25.0,14.2,0.47,0.05,48.0,0.16,37.4,2018,9
14,2018-10-17,0.29,5.7,6.0,10.0,0.0,0.0,18.3,0.83,28.9,2018,10
14,2018-11-14,0.33,4.0,12.0,6.5,0.48,0.057,21.9,0.0,33.5,2018,11
14,2018-12-11,0.62,6.0,11.0,9.6,2.8,0.08,30.8,1.6,32.7,2018,12
14,2019-01-23,0.44,2.2,3.0,6.8,2.5,0.054,25.8,0.73,34.2,2019,1
14,2019-02-19,1.5,6.0,7.0,8.6,6.2,0.16,28.5,0.38,35.7,2019,2
14,2019-03-21,0.52,8.0,9.0,9.9,3.3,0.07,35.4,0.18,29.9,2019,3
14,2019-04-16,0.17,3.1,10.0,6.5,0.0,0.11,44.8,0.25,41.0,2019,4
14,2019-05-20,0.28,6.2,6.0,6.2,3.68,0.32,37.5,0.82,29.0,2019,5
14,2019-06-12,0.3,5.6,6.0,5.3,5.52,0.57,36.6,0.7,29.0,2019,6
14,2019-07-10,0.36,3.78,13.0,7.5,0.25,0.071,31.9,1.24,35.9,2019,7
14,2019-08-07,0.43,3.9,16.0,8.8,0.28,0.046,29.8,0.1,29.9,2019,8
14,2019-09-11,0.25,7.4,22.0,12.9,0.0,0.011,28.5,0.62,26.5,2019,9
14,2019-10-23,0.38,4.4,9.0,14.5,0.23,0.018,19.85,0.06,29.05,2019,10
14,2019-11-12,0.097,5.0,10.0,11.4,2.2,0.08,18.7,0.17,28.3,2019,11
14,2019-12-10,0.6,5.6,9.0,9.2,4.7,0.085,18.3,0.06,31.6,2019,12
14,2020-01-14,0.18,5.3,8.0,10.5,2.3,0.05,34.9,0.094,30.5,2020,1
14,2020-02-04,0.16,5.0,6.0,8.0,4.7,0.057,35.1,0.056,32.12,2020,2
14,2020-03-04,0.26,5.3,8.0,10.2,3.0,0.078,41.2,0.1,33.9,2020,3
14,2020-04-07,0.31,8.8,9.0,12.56,0.32,0.055,49.0,0.035,38.9,2020,4
14,2020-05-06,0.55,4.0,8.0,5.6,0.34,0.067,40.8,0.166,45.0,2020,5
14,2020-06-10,0.38,8.6,6.0,8.6,0.24,0.037,45.1,0.31,40.77,2020,6
14,2020-07-07,0.36,5.8,10.0,5.3,0.74,0.061,26.7,0.56,69.39,2020,7
14,2020-08-12,0.57,6.2,18.0,5.2,0.68,0.061,27.7,0.15,29.62,2020,8
14,2020-09-15,0.26,6.8,15.0,7.9,1.03,0.064,32.7,0.25,36.7,2020,9
14,2020-10-06,0.37,6.8,14.0,6.5,0.22,0.05,24.5,0.11,33.8,2020,10
14,2020-11-03,0.16,6.8,14.0,5.3,1.47,0.079,29.6,0.11,32.1,2020,11
14,2020-12-08,0.29,4.4,12.0,7.7,1.57,0.068,33.2,0.11,33.6,2020,12
14,2021-01-28,0.21,6.4,,7.1,2.95,0.065,,0.12,,2021,1
14,2021-02-16,2.52,11.6,,6.5,13.79,0.408,,0.852,,2021,2
14,2021-03-16,1.03,6.2,8.0,9.2,10.9,0.122,37.7,0.44,36.1,2021,3
14,2021-04-06,0.43,5.6,8.0,12.3,6.57,0.129,60.15,0.052,38.8,2021,4
15,2000-01-10,1.1,2.1,22.0,16.1,7.0,0.28,31.9,0.01,28.6,2000,1
15,2000-02-01,2.2,2.7,12.0,11.9,8.4,0.13,26.2,0.13,30.4,2000,2
15,2000-03-01,0.87,4.4,17.0,10.3,9.1,0.17,40.0,0.03,26.8,2000,3
15,2000-04-04,1.22,3.1,12.0,8.7,4.9,0.14,29.4,0.04,22.3,2000,4
15,2000-05-16,0.34,3.9,11.0,6.5,3.0,0.07,22.9,0.39,21.4,2000,5
15,2000-06-05,0.65,4.8,14.0,10.3,2.6,0.12,18.8,0.13,29.5,2000,6
15,2000-07-04,0.07,5.3,18.0,6.1,2.1,0.32,20.4,0.44,23.2,2000,7
15,2000-08-01,0.25,3.4,20.0,10.0,7.0,0.15,22.3,3.36,25.8,2000,8
15,2000-09-13,0.25,6.6,9.0,9.0,1.9,0.03,13.9,0.55,25.0,2000,9
15,2000-10-05,0.55,7.6,10.0,9.4,3.5,0.03,15.5,0.32,24.6,2000,10
15,2000-11-14,0.79,7.3,10.0,10.5,2.6,0.07,26.0,0.45,24.1,2000,11
15,2000-12-18,1.02,5.0,18.0,11.8,6.0,0.14,34.7,0.15,28.2,2000,12
15,2001-01-10,0.51,3.0,10.0,11.8,6.5,0.09,21.3,0.51,29.5,2001,1
15,2001-02-13,0.9,4.4,19.0,13.7,4.4,0.05,38.4,0.07,28.6,2001,2
15,2001-03-11,0.29,5.7,8.0,13.0,6.6,0.04,16.9,0.02,25.0,2001,3
15,2001-04-10,0.77,3.8,15.0,10.8,2.3,0.03,32.1,0.07,21.9,2001,4
15,2001-05-14,0.9,7.5,12.0,11.4,1.1,0.02,35.3,0.21,24.2,2001,5
15,2001-06-05,1.04,4.4,27.0,6.7,0.66,0.07,23.8,0.19,20.7,2001,6
15,2001-07-03,0.11,3.5,15.0,5.0,1.6,0.03,29.4,0.5,21.0,2001,7
15,2001-08-06,0.16,3.4,9.0,6.8,6.06,0.06,30.3,0.68,18.5,2001,8
15,2001-09-06,0.0,4.5,10.0,7.7,2.8,0.1,20.4,0.37,23.7,2001,9
15,2001-10-16,0.07,5.5,12.0,11.5,1.6,0.05,31.2,0.05,24.6,2001,10
15,2001-11-15,3.5,6.4,13.0,16.1,2.9,0.04,35.3,0.04,27.2,2001,11
15,2001-12-11,0.27,6.2,9.0,11.5,2.0,0.06,25.5,0.15,25.8,2001,12
15,2002-01-15,0.8,4.6,10.0,5.9,6.7,0.04,25.4,0.26,30.7,2002,1
15,2002-02-05,0.96,2.8,10.0,10.8,8.7,0.14,32.6,0.54,40.4,2002,2
15,2002-03-13,0.55,4.8,25.0,14.9,1.9,0.05,37.0,0.07,26.3,2002,3
15,2002-04-09,0.08,6.4,9.0,13.6,4.3,0.5,39.8,0.05,25.9,2002,4
15,2002-05-14,0.29,5.9,8.0,5.6,2.5,0.3,22.6,0.4,26.3,2002,5
15,2002-06-06,0.17,4.4,14.0,9.0,1.1,0.12,21.5,0.37,26.0,2002,6
15,2002-07-16,0.29,10.9,9.0,13.2,3.8,0.11,26.4,0.7,28.9,2002,7
15,2002-08-13,0.81,5.4,22.0,6.3,2.2,0.18,23.6,0.59,21.0,2002,8
15,2002-09-11,0.23,10.4,24.0,6.0,1.0,0.13,21.0,0.75,27.2,2002,9
15,2002-10-01,0.13,5.1,9.0,7.6,2.0,0.13,20.2,0.27,21.1,2002,10
15,2002-11-13,0.39,3.9,10.0,6.3,3.3,0.02,17.2,0.55,23.2,2002,11
15,2002-12-05,0.47,4.1,6.0,10.1,1.7,0.02,27.0,0.63,29.8,2002,12
15,2003-01-22,0.32,2.5,11.0,7.6,3.9,0.08,42.7,0.22,21.1,2003,1
15,2003-02-20,0.34,2.5,11.0,9.4,7.0,0.15,29.7,0.72,28.1,2003,2
